"report_date","transport_mode","route_name","route_type","route_stops","route_direction","first_stop","last_stop","depot_name","route_frequency","route_number_of_services","stop_order_number","stop_name","stop_id","route_length","operated_days","operated_hours","street_name","stop_location_longitude","stop_location_latitude","bus_stop_type","time_table_panel","mupi_available","rtpi_available","last_survey_date"
"27/12/2020","Bus","20","1","31","1"," Al Nahda 1, Terminus 2","Al Warsan 3 ","AAD","30","40","18","International City, Greece 2","150502","653","7","20","Unknown","55.405571","25.156269","","Yes","Yes","No",""
"27/12/2020","Bus","20","1","31","1"," Al Nahda 1, Terminus 2","Al Warsan 3 ","AAD","30","40","19","International City, Civil Defence2","255502","459","7","20","Unknown","55.406605","25.160135","","Yes","Yes","No",""
"27/12/2020","Bus","20","1","31","1"," Al Nahda 1, Terminus 2","Al Warsan 3 ","AAD","30","40","20","International City, Post office 2","162501","1417","7","20","Unknown","55.409966","25.172253","","Yes","Yes","No",""
"27/12/2020","Bus","20","1","31","1"," Al Nahda 1, Terminus 2","Al Warsan 3 ","AAD","30","40","21","International City, Dragon Mart 1 2","319502","528","7","20","Unknown","55.413933","25.172888","","Yes","Yes","No",""
"27/12/2020","Bus","20","1","31","1"," Al Nahda 1, Terminus 2","Al Warsan 3 ","AAD","30","40","22","International City, China 2 2","318502","375","7","20","Unknown","55.415981","25.170359","","Yes","Yes","No",""
"27/12/2020","Bus","20","1","31","1"," Al Nahda 1, Terminus 2","Al Warsan 3 ","AAD","30","40","23","International City, China 3 2","317502","428","7","20","Unknown","55.416920","25.166689","","Yes","Yes","No",""
"27/12/2020","Bus","20","1","31","1"," Al Nahda 1, Terminus 2","Al Warsan 3 ","AAD","30","40","24","International City, Morocco 2","316502","466","7","20","Unknown","55.419670","25.163305","","Yes","Yes","No",""
"27/12/2020","Bus","20","1","31","1"," Al Nahda 1, Terminus 2","Al Warsan 3 ","AAD","30","40","25","Awir, Sewage Treatment Plant 2","122502","1617","7","20","Unknown","55.423775","25.155737","","Yes","Yes","No",""
"27/12/2020","Bus","20","1","31","1"," Al Nahda 1, Terminus 2","Al Warsan 3 ","AAD","30","40","26","Dubai Birds and Pets Market","469001","5629","7","20","Unknown","55.457264","25.151773","","Yes","Yes","No",""
"27/12/2020","Bus","20","1","31","1"," Al Nahda 1, Terminus 2","Al Warsan 3 ","AAD","30","40","27","Dubai Municipaclity Nursery 1","469501","736","7","20","Unknown","55.459042","25.156546","","Yes","Yes","No",""
"27/12/2020","Bus","20","1","31","1"," Al Nahda 1, Terminus 2","Al Warsan 3 ","AAD","30","40","28","Emirates Transport Driving Institute 1","380001","506","7","20","Unknown","55.462410","25.159912","","Yes","Yes","No",""
"27/12/2020","Bus","20","1","31","1"," Al Nahda 1, Terminus 2","Al Warsan 3 ","AAD","30","40","29","Al Warsan 3, RTA Staff Accommodation 1","270101","484","7","20","Unknown","55.468365","25.161152","","Yes","Yes","No",""
"27/12/2020","Bus","20","1","31","1"," Al Nahda 1, Terminus 2","Al Warsan 3 ","AAD","30","40","30","Al Warsan 3, Civil Defence Training Centre","456101","1294","7","20","Unknown","55.469856","25.162319","","Yes","Yes","No",""
"27/12/2020","Bus","20","1","31","1"," Al Nahda 1, Terminus 2","Al Warsan 3 ","AAD","30","40","31","Al Warsan 3, RTA Staff Accommodation 2","270102","427","7","20","Unknown","55.466484","25.161484","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","1","Deira City Center Bus Station 1","161501","0","7","17","13b Street","55.329514","25.256252","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","2","City Centre MS A 2","228102","399","7","17","30 Street","55.328957","25.255547","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","3","Al Nahda, Shabab Alahli Club 1","288001","4538","7","17","Al Nahda Street","55.359634","25.278547","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","4","Stadium Metro Station 1","197101","378","7","17","Al Nahda Street","55.362801","25.276711","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","5","Ministry of Information 1","290001","370","7","17","Al Nahda Street","55.365498","25.275114","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","6","Sheikh Rashid Colony 1 1","877001","976","7","17","Doha Road","55.373016","25.273558","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","7","Emirates Driving Institute 1","878001","346","7","17","Doha Road","55.374802","25.276218","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","8","Ministry Of Human Resources & Emiratisation 1","879001","369","7","17","Doha Road","55.376801","25.279016","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","9","Dubai Women's College 1","880001","736","7","17","Baghdad Road","55.375034","25.283432","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","10","Dubai Women's College 3","182101","789","7","17","8a Street","55.373009","25.288027","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","11","Dubai Women's College Main Entrance 2","183102","414","7","17","7a Street","55.376186","25.288532","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","12","Al Nahda, Al Ameen Private School","353101","720","7","17","Unknown","55.380119","25.289623","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","13","Al Nahda, 19A Street 1","311501","760","7","17","19a Street","55.381382","25.292095","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","14","Al Nahda, Madina Super Market 1","312501","722","7","17","6a Street","55.375484","25.293108","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","15","Al Nahda, Emirates College 1 1","313501","313","7","17","6a Street","55.373436","25.291042","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","16","Al Nahda, Canary Bldg 2","325502","180","7","17","7a Street","55.372036","25.291069","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","17","Al Nahda 1, Masjid Rada 1","248501","744","7","17","3 Street","55.366608","25.292093","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","18","Al Nahda 1, Al Banai 1","360001","220","7","17","Quays1 Street","55.364742","25.291485","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","19","Al Nahda 1, Burj Al Nahda 1","353501","301","7","17","Quays1 Street","55.362988","25.292906","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","20","Al Nahda 1, Zaafranah 1","305501","313","7","17","4a Street","55.363449","25.295630","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","21","Al Nahda 1, Burj Al Noor 1","303501","425","7","17","40a Street","55.365570","25.297268","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","22","Al Nahda 1, Terminus 1","302501","390","7","17","40a Street","55.369404","25.296789","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","23","Al Nahda 1, Terminus 2","302101","538","7","17","13 Street","55.367908","25.297079","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","1","Dubai Courts 1","513501","0","7","17","Riyadh Street","55.320309","25.247557","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","2","Deira City Center Bus Station 1","161501","2134","7","17","13b Street","55.329514","25.256252","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","3","City Centre MS A 2","228102","399","7","17","30 Street","55.328957","25.255547","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","4","Al Nahda, Shabab Alahli Club 1","288001","4538","7","17","Al Nahda Street","55.359634","25.278547","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","5","Stadium Metro Station 1","197101","378","7","17","Al Nahda Street","55.362801","25.276711","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","6","Ministry of Information 1","290001","370","7","17","Al Nahda Street","55.365498","25.275114","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","7","Sheikh Rashid Colony 1 1","877001","976","7","17","Doha Road","55.373016","25.273558","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","8","Emirates Driving Institute 1","878001","346","7","17","Doha Road","55.374802","25.276218","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","9","Ministry Of Human Resources & Emiratisation 1","879001","369","7","17","Doha Road","55.376801","25.279016","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","10","Dubai Women's College 1","880001","736","7","17","Baghdad Road","55.375034","25.283432","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","11","Dubai Women's College 3","182101","789","7","17","8a Street","55.373009","25.288027","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","12","Dubai Women's College Main Entrance 2","183102","414","7","17","7a Street","55.376186","25.288532","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","13","Al Nahda, Al Ameen Private School","353101","720","7","17","Unknown","55.380119","25.289623","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","14","Al Nahda, 19A Street 1","311501","760","7","17","19a Street","55.381382","25.292095","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","15","Al Nahda, Madina Super Market 1","312501","722","7","17","6a Street","55.375484","25.293108","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","16","Al Nahda, Emirates College 1 1","313501","313","7","17","6a Street","55.373436","25.291042","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","17","Al Nahda, Canary Bldg 2","325502","180","7","17","7a Street","55.372036","25.291069","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","18","Al Nahda 1, Masjid Rada 1","248501","744","7","17","3 Street","55.366608","25.292093","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","19","Al Nahda 1, Al Banai 1","360001","220","7","17","Quays1 Street","55.364742","25.291485","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","20","Al Nahda 1, Burj Al Nahda 1","353501","301","7","17","Quays1 Street","55.362988","25.292906","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","21","Al Nahda 1, Zaafranah 1","305501","313","7","17","4a Street","55.363449","25.295630","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","22","Al Nahda 1, Burj Al Noor 1","303501","425","7","17","40a Street","55.365570","25.297268","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","23","Al Nahda 1, Terminus 1","302501","390","7","17","40a Street","55.369404","25.296789","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","47","2","Deira City Center Bus Stn "," Al Nahda 1","AAD","15","68","24","Al Nahda 1, Terminus 2","302101","538","7","17","13 Street","55.367908","25.297079","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","1","Al Nahda 1, Terminus 2","302101","0","7","17","13 Street","55.367908","25.297079","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","2","Al Nahda 1, Burj Al Noor 2","303502","275","7","17","13 Street","55.365108","25.297411","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","3","Al Nahda 1, Zaafranah 2","305502","349","7","17","Street 2","55.363285","25.295958","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","4","Al Nahda 1, Burj Al Nahda 2","353502","364","7","17","Street 2","55.362728","25.292727","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","5","Al Nahda 1, Al Banai 2","360002","366","7","17","3 Street","55.365177","25.291222","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","6","Al Nahda 1, Masjid Rada 2","248502","210","7","17","3 Street","55.366917","25.292093","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","7","Al Nahda, Canary Bldg 1","325501","650","7","17","7a Street","55.371681","25.291204","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","8","Al Nahda, Emirates College 2 2","313502","316","7","17","6a Street","55.373764","25.291178","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","9","Al Nahda, Madina Super Market 2","312502","416","7","17","6a Street","55.376705","25.293768","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","10","Al Nahda, 19A Street 2","647501","690","7","17","19a Street","55.382393","25.291323","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","11","Al Nahda, Park 1","184101","354","7","17","Doha Road","55.383774","25.289234","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","12","Al Nahda, Park 2","185101","204","7","17","Doha Road","55.382660","25.287663","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","13","Ministry Of Human Resources & Emiratisation 2","879002","969","7","17","Doha Road","55.377525","25.280497","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","14","Emirates Driving Institute 2","878002","650","7","17","Doha Road","55.374218","25.275623","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","15","Sheikh Rashid Colony 1 2","877002","217","7","17","24 Street","55.372997","25.273945","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","16","Al Nahda Metro Station 2","198102","539","7","17","Unknown","55.369114","25.273233","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","17","Ministry of Information 2","290002","418","7","17","Al Nahda Street","55.365700","25.275311","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","18","Stadium Metro Station 2","197102","453","7","17","Al Nahda Street","55.361897","25.277468","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","19","Al Nahda, Shabab Alahli Club 2","288002","255","7","17","Al Nahda Street","55.359776","25.278717","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","20","Deira City Center Bus Station 1","161501","4793","7","17","13b Street","55.329514","25.256252","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","20","City Centre MS A 1","199001","4589","7","17","Unknown","55.329849","25.253345","","Yes","Yes","No",""
"27/12/2020","Bus","22","1","41","1"," Al Nahda 1","Deira City Center Bus Stn ","AAD","15","68","21","Dubai Courts 1","513501","3309","7","17","Riyadh Street","55.320309","25.247557","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","1","Al Nahda, The Sheffeild Private School 1","196501","0","7","19","Amman Street","55.387272","25.294378","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","2","Al Nahda, Zuleikha Hospital 1","197501","272","7","19","Doha Road","55.385860","25.292274","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","3","Al Nahda, 19A Street 1","311501","623","7","19","19a Street","55.381382","25.292095","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","4","Al Nahda, Madina Super Market 1","312501","722","7","19","6a Street","55.375484","25.293108","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","5","Al Nahda, Emirates College 1 1","313501","313","7","19","6a Street","55.373436","25.291042","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","6","Al Nahda, Canary Bldg 2","325502","180","7","19","7a Street","55.372036","25.291069","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","7","Al Nahda 1, Terminus 2","302101","1349","7","19","13 Street","55.367908","25.297079","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","8","Al Nahda 1, Burj Al Noor 2","303502","275","7","19","13 Street","55.365108","25.297411","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","9","Al Nahda 1, Burj Al Noor 1","303501","414","7","19","40a Street","55.365570","25.297268","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","10","Al Nahda 1, Terminus 1","302501","390","7","19","40a Street","55.369404","25.296789","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","11","Nahda 1, Enoc","889001","727","7","19","Amman Street","55.371670","25.293905","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","12","NMC Hospital 2","882002","481","7","19","Amman Street","55.369217","25.291531","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","13","Garhoud, Intersection 1","232001","6708","7","19","Airport Road","55.340412","25.254108","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","14","Airport Terminal 1, External Parking","556501","1375","7","19","51 Street","55.349625","25.247150","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","15","Emirates Airlines Headquarters 1","234001","2015","7","19","Airport Road","55.366936","25.242111","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","16","Emirates Metro Station 1","235001","404","7","19","Marakech Street","55.366451","25.239616","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","17","Dubai Municipality Garage 1","237001","434","7","19","Marakech Street","55.363079","25.237179","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","18","Mawakeb School 1","238001","508","7","19","Marakech Street","55.359158","25.234301","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","19","Dubai Festival City, Marks & Spencer 1","639501","1662","7","19","Unknown","55.353130","25.224453","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","20","Dubai Festival City, IKEA1","640501","714","7","19","Unknown","55.358608","25.222963","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","21","Rebat Street 2 1","727001","631","7","19","Rebat Street","55.363903","25.223217","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","22","Umm Ramool, Enoc 1","728001","611","7","19","Rebat Street","55.368919","25.220659","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","23","Hepworth Plastics","947001","2059","7","19","Nadd Al Hamar Road","55.376186","25.205626","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","24","Nad Al Hamar Grand Masjid 2","193501","504","7","19","Nadd Al Hamar Road","55.375340","25.201178","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","25","Ras Al Khor, Comm. Complex 2","157101","2411","7","19","Al Awir Road","55.372669","25.184544","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","26","International City, Post office 1","321501","4641","7","19","Unknown","55.409477","25.171188","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","27","International City, Rivera Dreams Apartments 1 2","139102","525","7","19","Unknown","55.406101","25.168346","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","28","International City, Police Station 1","324501","527","7","19","Unknown","55.405598","25.164299","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","29","International City, Persia O02 1","482101","569","7","19","Unknown","55.409370","25.160702","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","30","International City, Persia M03 1","483101","341","7","19","Unknown","55.411411","25.158245","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","31","International City, Greece K12 Terminus 1","484101","268","7","19","Unknown","55.411907","25.156008","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","32","2","Al Nahda 2 "," International City","AKD","20","57","32","International City, Greece K12 Terminus 2","484102","486","7","19","Unknown","55.412086","25.156160","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","34","1"," International City","Al Nahda 2 ","AKD","20","57","1","International City, Greece K12 Terminus 2","484102","0","7","19","Unknown","55.412086","25.156160","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","34","1"," International City","Al Nahda 2 ","AKD","20","57","2","International City, Persia M03 2","483102","353","7","19","Unknown","55.411293","25.158697","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","34","1"," International City","Al Nahda 2 ","AKD","20","57","3","International City, Persia O02 2","482102","408","7","19","Unknown","55.408916","25.161596","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","34","1"," International City","Al Nahda 2 ","AKD","20","57","4","International City, Civil Defence1","255501","741","7","19","Unknown","55.406330","25.159966","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","34","1"," International City","Al Nahda 2 ","AKD","20","57","5","International City, Greece 1","150501","459","7","19","Unknown","55.405220","25.156065","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","34","1"," International City","Al Nahda 2 ","AKD","20","57","6","Manama Road 4 1","114501","610","7","19","Manama Street","55.401127","25.155327","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","34","1"," International City","Al Nahda 2 ","AKD","20","57","7","Vegetable Market 2","345502","2090","7","19","Manama Street","55.382999","25.164307","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","34","1"," International City","Al Nahda 2 ","AKD","20","57","8","Ras Al Khor, Veg. Mkt. Delmonte Foods 2","212102","335","7","19","40 Street","55.381470","25.165941","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","34","1"," International City","Al Nahda 2 ","AKD","20","57","9","Ras Al Khor, Veg. Mkt. Customs Office 2","211102","361","7","19","40 Street","55.383018","25.169109","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","34","1"," International City","Al Nahda 2 ","AKD","20","57","10","Ras Al Khor, Veg. Mkt. Union Coop. Society 1","804001","780","7","19","40 Street","55.385891","25.175419","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","34","1"," International City","Al Nahda 2 ","AKD","20","57","11","Ras Al Khor, Veg. Mkt. 1","803001","222","7","19","40 Street","55.386791","25.177240","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","34","1"," International City","Al Nahda 2 ","AKD","20","57","12","Ras Al Khor, Comm. Complex 1","802001","1756","7","19","Al Awir Road","55.377430","25.183775","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","34","1"," International City","Al Nahda 2 ","AKD","20","57","13","Ras Al Khor, Interchange 1","963001","1080","7","19","Nadd Al Hamar Road","55.372204","25.189432","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","34","1"," International City","Al Nahda 2 ","AKD","20","57","14","Nad Al Hamar Grand Masjid 1","964001","1363","7","19","Nadd Al Hamar Road","55.375683","25.201321","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","34","1"," International City","Al Nahda 2 ","AKD","20","57","15","Umm Ramool, Enoc 2","514501","2626","7","19","Rebat Street","55.370148","25.221014","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","34","1"," International City","Al Nahda 2 ","AKD","20","57","16","Rebat Street 2 2","648102","641","7","19","Rebat Street","55.364296","25.223467","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","34","1"," International City","Al Nahda 2 ","AKD","20","57","17","Dubai Festival City, IKEA1","640501","831","7","19","Unknown","55.358608","25.222963","","Yes","Yes","No",""
"27/12/2020","Bus","24","1","34","1"," International City","Al Nahda 2 ","AKD","20","57","18","Dubai Festival City, Festival Centre 1","641501","799","7","19","Unknown","55.354626","25.222599","","Yes","Yes","No",""
